# cmb_I cmb_Q cmb_U pow_I pow_Q pow_U genmbb_I genmbb_Q genmbb_U sync_beta gdust_beta gdust_dbeta gdust_Td1 gdust_Td2 gdust_fI gdust_fQ
5.090270e+01 5.779934e-01 5.354747e-01 3.573743e+01 1.259890e+01 9.966984e+00 5.515838e+02 9.509003e+01 7.908556e+01 -3.127359e+00 1.483715e+00 1.387272e-01 1.731377e+01 2.497561e+01 7.341515e-01 1.110942e+00
5.579022e+01 5.665653e-01 5.003406e-01 3.838190e+01 1.233599e+01 9.055572e+00 5.275242e+02 9.889428e+01 7.204787e+01 -3.185347e+00 1.494905e+00 1.311170e-01 1.690557e+01 2.678094e+01 6.455259e-01 1.141502e+00
5.579022e+01 5.665653e-01 5.003406e-01 3.838190e+01 1.233599e+01 9.055572e+00 5.275242e+02 9.889428e+01 7.204787e+01 -3.185347e+00 1.494905e+00 1.311170e-01 1.690557e+01 2.678094e+01 6.455259e-01 1.141502e+00
5.579022e+01 5.665653e-01 5.003406e-01 3.838190e+01 1.233599e+01 9.055572e+00 5.275242e+02 9.889428e+01 7.204787e+01 -3.185347e+00 1.494905e+00 1.311170e-01 1.690557e+01 2.678094e+01 6.455259e-01 1.141502e+00
5.579022e+01 5.665653e-01 5.003406e-01 3.838190e+01 1.233599e+01 9.055572e+00 5.275242e+02 9.889428e+01 7.204787e+01 -3.185347e+00 1.494905e+00 1.311170e-01 1.690557e+01 2.678094e+01 6.455259e-01 1.141502e+00
5.419719e+01 5.211879e-01 5.030574e-01 3.601237e+01 1.187600e+01 9.188544e+00 5.080140e+02 9.817994e+01 6.861479e+01 -3.124465e+00 1.525764e+00 1.164126e-01 1.617588e+01 2.721439e+01 6.248903e-01 1.130646e+00
4.820589e+01 4.864380e-01 4.975343e-01 3.515595e+01 1.222880e+01 9.916042e+00 5.040283e+02 9.814357e+01 6.310276e+01 -3.053367e+00 1.493412e+00 9.246078e-02 1.623343e+01 2.704171e+01 5.835888e-01 1.162745e+00
4.820589e+01 4.864380e-01 4.975343e-01 3.515595e+01 1.222880e+01 9.916042e+00 5.040283e+02 9.814357e+01 6.310276e+01 -3.053367e+00 1.493412e+00 9.246078e-02 1.623343e+01 2.704171e+01 5.835888e-01 1.162745e+00
4.820589e+01 4.864380e-01 4.975343e-01 3.515595e+01 1.222880e+01 9.916042e+00 5.040283e+02 9.814357e+01 6.310276e+01 -3.053367e+00 1.493412e+00 9.246078e-02 1.623343e+01 2.704171e+01 5.835888e-01 1.162745e+00
4.820589e+01 4.864380e-01 4.975343e-01 3.515595e+01 1.222880e+01 9.916042e+00 5.040283e+02 9.814357e+01 6.310276e+01 -3.053367e+00 1.493412e+00 9.246078e-02 1.623343e+01 2.704171e+01 5.835888e-01 1.162745e+00
4.820589e+01 4.864380e-01 4.975343e-01 3.515595e+01 1.222880e+01 9.916042e+00 5.040283e+02 9.814357e+01 6.310276e+01 -3.053367e+00 1.493412e+00 9.246078e-02 1.623343e+01 2.704171e+01 5.835888e-01 1.162745e+00
4.649750e+01 4.903553e-01 4.981838e-01 3.463135e+01 1.314036e+01 1.039462e+01 4.861656e+02 9.522729e+01 6.523402e+01 -3.038174e+00 1.474849e+00 7.769260e-02 1.661132e+01 2.607833e+01 5.732998e-01 1.175718e+00
4.649750e+01 4.903553e-01 4.981838e-01 3.463135e+01 1.314036e+01 1.039462e+01 4.861656e+02 9.522729e+01 6.523402e+01 -3.038174e+00 1.474849e+00 7.769260e-02 1.661132e+01 2.607833e+01 5.732998e-01 1.175718e+00
4.649750e+01 4.903553e-01 4.981838e-01 3.463135e+01 1.314036e+01 1.039462e+01 4.861656e+02 9.522729e+01 6.523402e+01 -3.038174e+00 1.474849e+00 7.769260e-02 1.661132e+01 2.607833e+01 5.732998e-01 1.175718e+00
4.649750e+01 4.903553e-01 4.981838e-01 3.463135e+01 1.314036e+01 1.039462e+01 4.861656e+02 9.522729e+01 6.523402e+01 -3.038174e+00 1.474849e+00 7.769260e-02 1.661132e+01 2.607833e+01 5.732998e-01 1.175718e+00
4.953504e+01 3.928860e-01 5.387860e-01 2.530134e+01 1.042755e+01 9.986472e+00 4.437096e+02 9.227879e+01 6.192114e+01 -2.933444e+00 1.624346e+00 8.486011e-02 1.344876e+01 2.661711e+01 6.447457e-01 1.022827e+00
4.476047e+01 4.226556e-01 5.114500e-01 3.052991e+01 1.196972e+01 1.022872e+01 4.630121e+02 9.495501e+01 5.846181e+01 -2.917213e+00 1.538548e+00 5.927359e-02 1.501794e+01 2.700700e+01 5.626635e-01 1.129778e+00
3.920825e+01 3.890184e-01 5.032968e-01 2.565636e+01 1.141270e+01 1.023435e+01 4.296845e+02 9.152153e+01 5.358502e+01 -2.864978e+00 1.547503e+00 4.082435e-02 1.401201e+01 2.784677e+01 5.803790e-01 1.120772e+00
3.920825e+01 3.890184e-01 5.032968e-01 2.565636e+01 1.141270e+01 1.023435e+01 4.296845e+02 9.152153e+01 5.358502e+01 -2.864978e+00 1.547503e+00 4.082435e-02 1.401201e+01 2.784677e+01 5.803790e-01 1.120772e+00
3.920825e+01 3.890184e-01 5.032968e-01 2.565636e+01 1.141270e+01 1.023435e+01 4.296845e+02 9.152153e+01 5.358502e+01 -2.864978e+00 1.547503e+00 4.082435e-02 1.401201e+01 2.784677e+01 5.803790e-01 1.120772e+00
3.920825e+01 3.890184e-01 5.032968e-01 2.565636e+01 1.141270e+01 1.023435e+01 4.296845e+02 9.152153e+01 5.358502e+01 -2.864978e+00 1.547503e+00 4.082435e-02 1.401201e+01 2.784677e+01 5.803790e-01 1.120772e+00
4.006156e+01 3.857456e-01 4.989072e-01 2.670496e+01 1.151897e+01 1.038811e+01 4.353805e+02 9.286775e+01 5.328025e+01 -2.872522e+00 1.536410e+00 4.423453e-02 1.414092e+01 2.766683e+01 5.648530e-01 1.130606e+00
4.006156e+01 3.857456e-01 4.989072e-01 2.670496e+01 1.151897e+01 1.038811e+01 4.353805e+02 9.286775e+01 5.328025e+01 -2.872522e+00 1.536410e+00 4.423453e-02 1.414092e+01 2.766683e+01 5.648530e-01 1.130606e+00
4.006156e+01 3.857456e-01 4.989072e-01 2.670496e+01 1.151897e+01 1.038811e+01 4.353805e+02 9.286775e+01 5.328025e+01 -2.872522e+00 1.536410e+00 4.423453e-02 1.414092e+01 2.766683e+01 5.648530e-01 1.130606e+00
4.006156e+01 3.857456e-01 4.989072e-01 2.670496e+01 1.151897e+01 1.038811e+01 4.353805e+02 9.286775e+01 5.328025e+01 -2.872522e+00 1.536410e+00 4.423453e-02 1.414092e+01 2.766683e+01 5.648530e-01 1.130606e+00
4.687848e+01 4.050246e-01 4.941387e-01 3.045820e+01 1.170052e+01 9.964579e+00 4.452200e+02 9.681690e+01 5.558073e+01 -2.882075e+00 1.543601e+00 5.970076e-02 1.429924e+01 2.760638e+01 5.436651e-01 1.133641e+00
4.687848e+01 4.050246e-01 4.941387e-01 3.045820e+01 1.170052e+01 9.964579e+00 4.452200e+02 9.681690e+01 5.558073e+01 -2.882075e+00 1.543601e+00 5.970076e-02 1.429924e+01 2.760638e+01 5.436651e-01 1.133641e+00
4.687848e+01 4.050246e-01 4.941387e-01 3.045820e+01 1.170052e+01 9.964579e+00 4.452200e+02 9.681690e+01 5.558073e+01 -2.882075e+00 1.543601e+00 5.970076e-02 1.429924e+01 2.760638e+01 5.436651e-01 1.133641e+00
4.695292e+01 4.091939e-01 4.969172e-01 3.007554e+01 1.165178e+01 9.863395e+00 4.422285e+02 9.547235e+01 5.651079e+01 -2.904966e+00 1.549000e+00 5.878813e-02 1.432418e+01 2.772840e+01 5.467574e-01 1.127196e+00
4.695292e+01 4.091939e-01 4.969172e-01 3.007554e+01 1.165178e+01 9.863395e+00 4.422285e+02 9.547235e+01 5.651079e+01 -2.904966e+00 1.549000e+00 5.878813e-02 1.432418e+01 2.772840e+01 5.467574e-01 1.127196e+00
4.695292e+01 4.091939e-01 4.969172e-01 3.007554e+01 1.165178e+01 9.863395e+00 4.422285e+02 9.547235e+01 5.651079e+01 -2.904966e+00 1.549000e+00 5.878813e-02 1.432418e+01 2.772840e+01 5.467574e-01 1.127196e+00
4.723233e+01 4.090607e-01 5.015079e-01 2.796698e+01 1.134194e+01 9.798757e+00 4.324853e+02 9.319089e+01 5.867025e+01 -2.912876e+00 1.563111e+00 6.487886e-02 1.394633e+01 2.764663e+01 5.852985e-01 1.102418e+00
4.723233e+01 4.090607e-01 5.015079e-01 2.796698e+01 1.134194e+01 9.798757e+00 4.324853e+02 9.319089e+01 5.867025e+01 -2.912876e+00 1.563111e+00 6.487886e-02 1.394633e+01 2.764663e+01 5.852985e-01 1.102418e+00
4.619636e+01 4.293328e-01 4.986936e-01 2.766218e+01 1.191411e+01 9.933283e+00 4.245709e+02 9.060365e+01 6.107553e+01 -2.909498e+00 1.538109e+00 6.076805e-02 1.413441e+01 2.710864e+01 6.009916e-01 1.109308e+00
4.619636e+01 4.293328e-01 4.986936e-01 2.766218e+01 1.191411e+01 9.933283e+00 4.245709e+02 9.060365e+01 6.107553e+01 -2.909498e+00 1.538109e+00 6.076805e-02 1.413441e+01 2.710864e+01 6.009916e-01 1.109308e+00
4.619636e+01 4.293328e-01 4.986936e-01 2.766218e+01 1.191411e+01 9.933283e+00 4.245709e+02 9.060365e+01 6.107553e+01 -2.909498e+00 1.538109e+00 6.076805e-02 1.413441e+01 2.710864e+01 6.009916e-01 1.109308e+00
4.554907e+01 4.331177e-01 5.005687e-01 2.737266e+01 1.191132e+01 9.874808e+00 4.233030e+02 8.973569e+01 6.141552e+01 -2.914106e+00 1.538163e+00 5.840753e-02 1.414848e+01 2.725810e+01 6.036849e-01 1.109115e+00
4.497829e+01 4.269084e-01 5.026685e-01 2.690969e+01 1.182652e+01 9.947325e+00 4.224498e+02 8.968059e+01 6.058104e+01 -2.909252e+00 1.538862e+00 5.732573e-02 1.400146e+01 2.719921e+01 6.026513e-01 1.104105e+00
4.499822e+01 4.229899e-01 5.011627e-01 2.699423e+01 1.175103e+01 9.907040e+00 4.231241e+02 9.019688e+01 5.953478e+01 -2.906978e+00 1.540561e+00 5.628661e-02 1.394300e+01 2.732225e+01 5.969223e-01 1.105282e+00
4.541216e+01 4.082270e-01 5.357416e-01 1.844900e+01 1.046870e+01 9.799016e+00 3.871685e+02 8.000711e+01 6.633950e+01 -2.875727e+00 1.607316e+00 6.680278e-02 1.227358e+01 2.672648e+01 7.320606e-01 9.872534e-01
4.541216e+01 4.082270e-01 5.357416e-01 1.844900e+01 1.046870e+01 9.799016e+00 3.871685e+02 8.000711e+01 6.633950e+01 -2.875727e+00 1.607316e+00 6.680278e-02 1.227358e+01 2.672648e+01 7.320606e-01 9.872534e-01
4.426143e+01 4.291607e-01 5.443247e-01 1.646047e+01 1.028506e+01 9.384267e+00 3.787804e+02 7.583841e+01 6.755798e+01 -2.869149e+00 1.602239e+00 6.288315e-02 1.179940e+01 2.705896e+01 7.710737e-01 9.603392e-01
4.426143e+01 4.291607e-01 5.443247e-01 1.646047e+01 1.028506e+01 9.384267e+00 3.787804e+02 7.583841e+01 6.755798e+01 -2.869149e+00 1.602239e+00 6.288315e-02 1.179940e+01 2.705896e+01 7.710737e-01 9.603392e-01
4.344832e+01 4.271744e-01 5.613992e-01 9.394277e+00 7.971660e+00 7.893687e+00 3.600021e+02 7.115298e+01 6.380262e+01 -2.823589e+00 1.646085e+00 7.370295e-02 9.108720e+00 2.932655e+01 8.839040e-01 8.541023e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
4.229744e+01 4.305886e-01 5.699937e-01 6.194768e+00 7.401801e+00 7.610106e+00 3.486376e+02 6.768057e+01 6.446701e+01 -2.807801e+00 1.655376e+00 7.606742e-02 8.319231e+00 2.963906e+01 9.371472e-01 8.162993e-01
5.388073e+01 6.385974e-01 5.762469e-01 3.259872e+01 1.102744e+01 9.313429e+00 6.121016e+02 8.864522e+01 9.363386e+01 -3.187438e+00 1.563765e+00 1.863958e-01 1.781829e+01 2.431019e+01 9.551396e-01 1.014088e+00
5.388073e+01 6.385974e-01 5.762469e-01 3.259872e+01 1.102744e+01 9.313429e+00 6.121016e+02 8.864522e+01 9.363386e+01 -3.187438e+00 1.563765e+00 1.863958e-01 1.781829e+01 2.431019e+01 9.551396e-01 1.014088e+00
6.293759e+01 6.577399e-01 5.684520e-01 3.423725e+01 1.144287e+01 8.152735e+00 5.847789e+02 8.591980e+01 9.993404e+01 -3.110946e+00 1.612942e+00 1.770619e-01 1.739738e+01 2.514670e+01 9.477285e-01 1.004893e+00
6.352004e+01 6.602647e-01 5.643230e-01 3.436755e+01 1.154963e+01 8.107278e+00 5.828950e+02 8.491157e+01 1.000450e+02 -3.097361e+00 1.592289e+00 1.755594e-01 1.723907e+01 2.520255e+01 9.441017e-01 1.007388e+00
6.352004e+01 6.602647e-01 5.643230e-01 3.436755e+01 1.154963e+01 8.107278e+00 5.828950e+02 8.491157e+01 1.000450e+02 -3.097361e+00 1.592289e+00 1.755594e-01 1.723907e+01 2.520255e+01 9.441017e-01 1.007388e+00
6.352004e+01 6.602647e-01 5.643230e-01 3.436755e+01 1.154963e+01 8.107278e+00 5.828950e+02 8.491157e+01 1.000450e+02 -3.097361e+00 1.592289e+00 1.755594e-01 1.723907e+01 2.520255e+01 9.441017e-01 1.007388e+00
6.352004e+01 6.602647e-01 5.643230e-01 3.436755e+01 1.154963e+01 8.107278e+00 5.828950e+02 8.491157e+01 1.000450e+02 -3.097361e+00 1.592289e+00 1.755594e-01 1.723907e+01 2.520255e+01 9.441017e-01 1.007388e+00
6.352004e+01 6.602647e-01 5.643230e-01 3.436755e+01 1.154963e+01 8.107278e+00 5.828950e+02 8.491157e+01 1.000450e+02 -3.097361e+00 1.592289e+00 1.755594e-01 1.723907e+01 2.520255e+01 9.441017e-01 1.007388e+00
6.286688e+01 6.570577e-01 5.638946e-01 3.435954e+01 1.155916e+01 8.229915e+00 5.844684e+02 8.536869e+01 9.922199e+01 -3.103720e+00 1.585567e+00 1.758385e-01 1.727965e+01 2.511472e+01 9.395783e-01 1.010259e+00
6.286688e+01 6.570577e-01 5.638946e-01 3.435954e+01 1.155916e+01 8.229915e+00 5.844684e+02 8.536869e+01 9.922199e+01 -3.103720e+00 1.585567e+00 1.758385e-01 1.727965e+01 2.511472e+01 9.395783e-01 1.010259e+00
5.681927e+01 6.206237e-01 5.674131e-01 3.415467e+01 1.121753e+01 9.255482e+00 6.063208e+02 9.109232e+01 9.089607e+01 -3.180152e+00 1.553509e+00 1.826503e-01 1.774132e+01 2.465609e+01 9.046480e-01 1.033540e+00
5.681927e+01 6.206237e-01 5.674131e-01 3.415467e+01 1.121753e+01 9.255482e+00 6.063208e+02 9.109232e+01 9.089607e+01 -3.180152e+00 1.553509e+00 1.826503e-01 1.774132e+01 2.465609e+01 9.046480e-01 1.033540e+00
5.789943e+01 6.287784e-01 5.566322e-01 3.506127e+01 1.136497e+01 9.079972e+00 5.981088e+02 9.020635e+01 9.039226e+01 -3.207885e+00 1.535704e+00 1.791356e-01 1.761543e+01 2.504510e+01 8.776776e-01 1.044291e+00
5.789943e+01 6.287784e-01 5.566322e-01 3.506127e+01 1.136497e+01 9.079972e+00 5.981088e+02 9.020635e+01 9.039226e+01 -3.207885e+00 1.535704e+00 1.791356e-01 1.761543e+01 2.504510e+01 8.776776e-01 1.044291e+00
5.789943e+01 6.287784e-01 5.566322e-01 3.506127e+01 1.136497e+01 9.079972e+00 5.981088e+02 9.020635e+01 9.039226e+01 -3.207885e+00 1.535704e+00 1.791356e-01 1.761543e+01 2.504510e+01 8.776776e-01 1.044291e+00
5.789943e+01 6.287784e-01 5.566322e-01 3.506127e+01 1.136497e+01 9.079972e+00 5.981088e+02 9.020635e+01 9.039226e+01 -3.207885e+00 1.535704e+00 1.791356e-01 1.761543e+01 2.504510e+01 8.776776e-01 1.044291e+00
5.789019e+01 6.287009e-01 5.565849e-01 3.505913e+01 1.136440e+01 9.080933e+00 5.980825e+02 9.022132e+01 9.037710e+01 -3.207810e+00 1.535682e+00 1.791515e-01 1.761455e+01 2.504542e+01 8.776511e-01 1.044354e+00
5.789019e+01 6.287009e-01 5.565849e-01 3.505913e+01 1.136440e+01 9.080933e+00 5.980825e+02 9.022132e+01 9.037710e+01 -3.207810e+00 1.535682e+00 1.791515e-01 1.761455e+01 2.504542e+01 8.776511e-01 1.044354e+00
5.789019e+01 6.287009e-01 5.565849e-01 3.505913e+01 1.136440e+01 9.080933e+00 5.980825e+02 9.022132e+01 9.037710e+01 -3.207810e+00 1.535682e+00 1.791515e-01 1.761455e+01 2.504542e+01 8.776511e-01 1.044354e+00
5.789019e+01 6.287009e-01 5.565849e-01 3.505913e+01 1.136440e+01 9.080933e+00 5.980825e+02 9.022132e+01 9.037710e+01 -3.207810e+00 1.535682e+00 1.791515e-01 1.761455e+01 2.504542e+01 8.776511e-01 1.044354e+00
5.048218e+01 6.063042e-01 5.437187e-01 3.422643e+01 1.134560e+01 1.005172e+01 6.038096e+02 9.464860e+01 8.586763e+01 -3.252252e+00 1.503138e+00 1.863648e-01 1.819371e+01 2.482975e+01 8.693829e-01 1.084724e+00
5.048218e+01 6.063042e-01 5.437187e-01 3.422643e+01 1.134560e+01 1.005172e+01 6.038096e+02 9.464860e+01 8.586763e+01 -3.252252e+00 1.503138e+00 1.863648e-01 1.819371e+01 2.482975e+01 8.693829e-01 1.084724e+00
5.048218e+01 6.063042e-01 5.437187e-01 3.422643e+01 1.134560e+01 1.005172e+01 6.038096e+02 9.464860e+01 8.586763e+01 -3.252252e+00 1.503138e+00 1.863648e-01 1.819371e+01 2.482975e+01 8.693829e-01 1.084724e+00
4.713090e+01 5.518798e-01 5.278599e-01 3.606343e+01 1.162195e+01 1.068255e+01 5.926772e+02 9.946256e+01 7.552735e+01 -3.182829e+00 1.457217e+00 1.632276e-01 1.782522e+01 2.543696e+01 7.464895e-01 1.138885e+00
4.713090e+01 5.518798e-01 5.278599e-01 3.606343e+01 1.162195e+01 1.068255e+01 5.926772e+02 9.946256e+01 7.552735e+01 -3.182829e+00 1.457217e+00 1.632276e-01 1.782522e+01 2.543696e+01 7.464895e-01 1.138885e+00
4.713090e+01 5.518798e-01 5.278599e-01 3.606343e+01 1.162195e+01 1.068255e+01 5.926772e+02 9.946256e+01 7.552735e+01 -3.182829e+00 1.457217e+00 1.632276e-01 1.782522e+01 2.543696e+01 7.464895e-01 1.138885e+00
4.713090e+01 5.518798e-01 5.278599e-01 3.606343e+01 1.162195e+01 1.068255e+01 5.926772e+02 9.946256e+01 7.552735e+01 -3.182829e+00 1.457217e+00 1.632276e-01 1.782522e+01 2.543696e+01 7.464895e-01 1.138885e+00
4.713090e+01 5.518798e-01 5.278599e-01 3.606343e+01 1.162195e+01 1.068255e+01 5.926772e+02 9.946256e+01 7.552735e+01 -3.182829e+00 1.457217e+00 1.632276e-01 1.782522e+01 2.543696e+01 7.464895e-01 1.138885e+00
4.722889e+01 5.532199e-01 5.274161e-01 3.607959e+01 1.164254e+01 1.064070e+01 5.913595e+02 9.926497e+01 7.557064e+01 -3.182467e+00 1.457350e+00 1.622680e-01 1.780811e+01 2.547919e+01 7.456020e-01 1.138940e+00
5.086623e+01 5.595449e-01 5.294010e-01 3.686925e+01 1.135793e+01 9.940643e+00 5.864945e+02 9.653718e+01 7.235626e+01 -3.195488e+00 1.445787e+00 1.494684e-01 1.677261e+01 2.623234e+01 7.012377e-01 1.116728e+00
4.610943e+01 5.035129e-01 5.283925e-01 3.499882e+01 1.098882e+01 1.100055e+01 5.896568e+02 1.017121e+02 6.908694e+01 -3.112018e+00 1.460535e+00 1.573010e-01 1.682889e+01 2.564610e+01 7.164324e-01 1.135242e+00
4.610943e+01 5.035129e-01 5.283925e-01 3.499882e+01 1.098882e+01 1.100055e+01 5.896568e+02 1.017121e+02 6.908694e+01 -3.112018e+00 1.460535e+00 1.573010e-01 1.682889e+01 2.564610e+01 7.164324e-01 1.135242e+00
4.610943e+01 5.035129e-01 5.283925e-01 3.499882e+01 1.098882e+01 1.100055e+01 5.896568e+02 1.017121e+02 6.908694e+01 -3.112018e+00 1.460535e+00 1.573010e-01 1.682889e+01 2.564610e+01 7.164324e-01 1.135242e+00
4.625137e+01 5.045663e-01 5.293736e-01 3.517374e+01 1.104988e+01 1.098833e+01 5.895794e+02 1.017352e+02 6.913953e+01 -3.108604e+00 1.460948e+00 1.560494e-01 1.684009e+01 2.560863e+01 7.131372e-01 1.135190e+00
5.006968e+01 5.587466e-01 5.294228e-01 3.600292e+01 1.216392e+01 1.002544e+01 5.614684e+02 9.814992e+01 7.430578e+01 -3.035234e+00 1.467010e+00 1.403807e-01 1.674980e+01 2.532613e+01 7.324449e-01 1.118662e+00
5.006968e+01 5.587466e-01 5.294228e-01 3.600292e+01 1.216392e+01 1.002544e+01 5.614684e+02 9.814992e+01 7.430578e+01 -3.035234e+00 1.467010e+00 1.403807e-01 1.674980e+01 2.532613e+01 7.324449e-01 1.118662e+00
5.006968e+01 5.587466e-01 5.294228e-01 3.600292e+01 1.216392e+01 1.002544e+01 5.614684e+02 9.814992e+01 7.430578e+01 -3.035234e+00 1.467010e+00 1.403807e-01 1.674980e+01 2.532613e+01 7.324449e-01 1.118662e+00
5.006968e+01 5.587466e-01 5.294228e-01 3.600292e+01 1.216392e+01 1.002544e+01 5.614684e+02 9.814992e+01 7.430578e+01 -3.035234e+00 1.467010e+00 1.403807e-01 1.674980e+01 2.532613e+01 7.324449e-01 1.118662e+00
4.844281e+01 5.429497e-01 5.340549e-01 3.529749e+01 1.200978e+01 1.025566e+01 5.626679e+02 9.818270e+01 7.274185e+01 -3.000206e+00 1.469521e+00 1.357144e-01 1.667114e+01 2.530897e+01 7.317979e-01 1.118186e+00
4.844281e+01 5.429497e-01 5.340549e-01 3.529749e+01 1.200978e+01 1.025566e+01 5.626679e+02 9.818270e+01 7.274185e+01 -3.000206e+00 1.469521e+00 1.357144e-01 1.667114e+01 2.530897e+01 7.317979e-01 1.118186e+00
4.684739e+01 5.311987e-01 5.255351e-01 3.479441e+01 1.283728e+01 1.058369e+01 5.324113e+02 9.575466e+01 7.205787e+01 -3.000508e+00 1.461008e+00 1.119389e-01 1.688952e+01 2.493243e+01 6.848027e-01 1.140758e+00
4.684739e+01 5.311987e-01 5.255351e-01 3.479441e+01 1.283728e+01 1.058369e+01 5.324113e+02 9.575466e+01 7.205787e+01 -3.000508e+00 1.461008e+00 1.119389e-01 1.688952e+01 2.493243e+01 6.848027e-01 1.140758e+00
4.684739e+01 5.311987e-01 5.255351e-01 3.479441e+01 1.283728e+01 1.058369e+01 5.324113e+02 9.575466e+01 7.205787e+01 -3.000508e+00 1.461008e+00 1.119389e-01 1.688952e+01 2.493243e+01 6.848027e-01 1.140758e+00
4.647505e+01 5.285461e-01 5.238231e-01 3.467609e+01 1.301225e+01 1.065821e+01 5.260623e+02 9.523540e+01 7.190408e+01 -3.000288e+00 1.459187e+00 1.068467e-01 1.693789e+01 2.484884e+01 6.749237e-01 1.145555e+00
5.416586e+01 5.835968e-01 5.166095e-01 3.628827e+01 1.367585e+01 9.473358e+00 5.017205e+02 9.483666e+01 7.662723e+01 -2.994366e+00 1.453735e+00 1.161175e-01 1.607323e+01 2.474622e+01 6.886240e-01 1.112775e+00
5.416586e+01 5.835968e-01 5.166095e-01 3.628827e+01 1.367585e+01 9.473358e+00 5.017205e+02 9.483666e+01 7.662723e+01 -2.994366e+00 1.453735e+00 1.161175e-01 1.607323e+01 2.474622e+01 6.886240e-01 1.112775e+00
5.416586e+01 5.835968e-01 5.166095e-01 3.628827e+01 1.367585e+01 9.473358e+00 5.017205e+02 9.483666e+01 7.662723e+01 -2.994366e+00 1.453735e+00 1.161175e-01 1.607323e+01 2.474622e+01 6.886240e-01 1.112775e+00
5.641706e+01 6.017947e-01 5.110307e-01 3.695701e+01 1.413253e+01 8.970456e+00 4.839759e+02 9.401804e+01 7.729271e+01 -2.981757e+00 1.451553e+00 1.084166e-01 1.576811e+01 2.489403e+01 6.736428e-01 1.109365e+00
5.641706e+01 6.017947e-01 5.110307e-01 3.695701e+01 1.413253e+01 8.970456e+00 4.839759e+02 9.401804e+01 7.729271e+01 -2.981757e+00 1.451553e+00 1.084166e-01 1.576811e+01 2.489403e+01 6.736428e-01 1.109365e+00
5.746848e+01 6.021847e-01 5.092724e-01 3.660973e+01 1.417072e+01 8.701552e+00 4.710846e+02 9.329912e+01 7.723277e+01 -2.968805e+00 1.461316e+00 1.034831e-01 1.544315e+01 2.511109e+01 6.682820e-01 1.101742e+00
5.775780e+01 5.855576e-01 5.130900e-01 3.565480e+01 1.382064e+01 8.720980e+00 4.694849e+02 9.360890e+01 7.541103e+01 -2.927476e+00 1.470268e+00 1.037883e-01 1.484085e+01 2.502883e+01 6.723162e-01 1.080413e+00
